"","X","Name","Vorname","Nachname","Geschlecht","Nationalität","Birthday","Seasons","URL","Season.x","Season.y","Season.x.x","Season.y.y","Season","Größe","Gewicht","Geburtsort","Hintergrund","Bild_URL"
"1058",1153,"Stacey Scheffel","Stacey","Scheffel","w"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708079/stacey-scheffel/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708079.jpg"
"1059",785,"Stefan Angermeier","Stefan","Angermeier","m"," Deutschland","10.08.1992","   4 5","https://www.sport.de/ninja-warrior/pe686778/stefan-angermeier/",NA,NA,NA,4,5,183,90," Deutschland","","https://s.hs-data.com/gfx/person/m/686778.jpg"
"1060",107,"Stefan Kitzel","Stefan","Kitzel","m"," Deutschland","02.11.1988","1    ","https://www.sport.de/ninja-warrior/pe685931/stefan-kitzel/",1,NA,NA,NA,NA,182,80," Deutschland","","https://s.hs-data.com/gfx/person/m/685931.jpg"
"1061",654,"Stefan Kuntnawitz","Stefan","Kuntnawitz","m"," Deutschland","26.04.1984","  3  ","https://www.sport.de/ninja-warrior/pe686174/stefan-kuntnawitz/",NA,NA,3,NA,NA,175,69," Deutschland","","https://s.hs-data.com/gfx/person/m/686174.jpg"
"1062",461,"Stefan Riedel","Stefan","Riedel","m"," Deutschland","31.01.1962"," 2   ","https://www.sport.de/ninja-warrior/pe686570/stefan-riedel/",NA,2,NA,NA,NA,165,58," Deutschland","","https://s.hs-data.com/gfx/person/m/686570.jpg"
"1063",473,"Stefan Schäfer","Stefan","Schäfer","m"," Deutschland","10.12.1989"," 2   ","https://www.sport.de/ninja-warrior/pe686389/stefan-schaefer/",NA,2,NA,NA,NA,178,70," Deutschland","","https://s.hs-data.com/gfx/person/m/686389.jpg"
"1064",180,"Stefan Scherf","Stefan","Scherf","m"," Deutschland","15.03.1976","1    ","https://www.sport.de/ninja-warrior/pe686019/stefan-scherf/",1,NA,NA,NA,NA,176,83," Deutschland","","https://s.hs-data.com/gfx/person/m/686019.jpg"
"1065",1157,"Stefan Schlott","Stefan","Schlott","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708071/stefan-schlott/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708071.jpg"
"1066",987,"Stefanie Ballok","Stefanie","Ballok","w"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708135/stefanie-ballok/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708135.jpg"
"1067",809,"Stefanie Drach","Stefanie","Drach","w"," Deutschland","21.04.1995","   4 5","https://www.sport.de/ninja-warrior/pe686799/stefanie-drach/",NA,NA,NA,4,5,175,58," Deutschland","","https://s.hs-data.com/gfx/person/m/686799.jpg"
"1068",906,"Stefanie Noppinger","Stefanie","Noppinger","w"," Österreich","25.06.1993","   4 5","https://www.sport.de/ninja-warrior/pe686723/stefanie-noppinger/",NA,NA,NA,4,5,168,60," Österreich","","https://s.hs-data.com/gfx/person/m/686723.jpg"
"1069",367,"Steffen Jürgens","Steffen","Jürgens","m"," Deutschland","14.02.1968"," 2   ","https://www.sport.de/ninja-warrior/pe686373/steffen-juergens/",NA,2,NA,NA,NA,184,87," Deutschland","","https://s.hs-data.com/gfx/person/m/686373.jpg"
"1070",1126,"Steffen Oppermann","Steffen","Oppermann","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708126/steffen-oppermann/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708126.jpg"
"1071",1142,"Steffen Reinelt","Steffen","Reinelt","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708026/steffen-reinelt/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708026.jpg"
"1072",1067,"Stella Holczer","Stella","Holczer","w"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708042/stella-holczer/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708042.jpg"
"1073",831,"Stephan Fricke","Stephan","Fricke","m"," Deutschland","04.04.1983","   4 ","https://www.sport.de/ninja-warrior/pe686784/stephan-fricke/",NA,NA,NA,4,NA,177,75," Deutschland","","https://s.hs-data.com/gfx/person/m/686784.jpg"
"1074",1045,"Stephan Görtz","Stephan","Görtz","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708102/stephan-goertz/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708102.jpg"
"1075",861,"Stephan Koitek","Stephan","Koitek","m"," Deutschland","14.03.1989","   4 5","https://www.sport.de/ninja-warrior/pe686836/stephan-koitek/",NA,NA,NA,4,5,175,65," Deutschland","","https://s.hs-data.com/gfx/person/m/686836.jpg"
"1076",901,"Stephan Möbius","Stephan","Möbius","m"," Deutschland","21.06.1990","   4 ","https://www.sport.de/ninja-warrior/pe686861/stephan-moebius/",NA,NA,NA,4,NA,179,75," Deutschland","","https://s.hs-data.com/gfx/person/m/686861.jpg"
"1077",912,"Stephan Pfeifer","Stephan","Pfeifer","m"," Deutschland","11.12.1984","   4 ","https://www.sport.de/ninja-warrior/pe686734/stephan-pfeifer/",NA,NA,NA,4,NA,185,78," Deutschland","","https://s.hs-data.com/gfx/person/m/686734.jpg"
"1078",1147,"Stephan Röpcke","Stephan","Röpcke","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708205/stephan-roepcke/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708205.jpg"
"1079",934,"Stephan Schmid","Stephan","Schmid","m"," Österreich","03.11.1976","   4 5","https://www.sport.de/ninja-warrior/pe686863/stephan-schmid/",NA,NA,NA,4,5,173,66," Österreich","","https://s.hs-data.com/gfx/person/m/686863.jpg"
"1080",494,"Stephan Spingler","Stephan","Spingler","m"," Deutschland","04.05.1994"," 2 3  ","https://www.sport.de/ninja-warrior/pe686303/stephan-spingler/",NA,2,3,NA,NA,171,75," Deutschland","","https://s.hs-data.com/gfx/person/m/686303.jpg"
"1081",972,"Stephan Wirtz","Stephan","Wirtz","m"," Deutschland","21.01.1982","   4 ","https://www.sport.de/ninja-warrior/pe686849/stephan-wirtz/",NA,NA,NA,4,NA,173,65," Deutschland","","https://s.hs-data.com/gfx/person/m/686849.jpg"
"1082",1143,"Stephanie Rettenberger","Stephanie","Rettenberger","w"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708048/stephanie-rettenberger/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708048.jpg"
"1083",28,"Steve Brauer","Steve","Brauer","m"," Deutschland","10.09.1984","1    ","https://www.sport.de/ninja-warrior/pe686047/steve-brauer/",1,NA,NA,NA,NA,191,125," Deutschland","","https://s.hs-data.com/gfx/person/m/686047.jpg"
"1084",449,"Steve Pucker","Steve","Pucker","m"," Deutschland","27.01.1982"," 2   ","https://www.sport.de/ninja-warrior/pe686334/steve-pucker/",NA,2,NA,NA,NA,187,85," Deutschland","","https://s.hs-data.com/gfx/person/m/686334.jpg"
"1085",706,"Steve Rockstroh","Steve","Rockstroh","m"," Deutschland","07.03.1987","  3  ","https://www.sport.de/ninja-warrior/pe686229/steve-rockstroh/",NA,NA,3,NA,NA,162,62," Deutschland","","https://s.hs-data.com/gfx/person/m/686229.jpg"
"1086",486,"Steve Seidel","Steve","Seidel","m"," Deutschland","21.06.1989"," 2   ","https://www.sport.de/ninja-warrior/pe686547/steve-seidel/",NA,2,NA,NA,NA,186,100," Deutschland","","https://s.hs-data.com/gfx/person/m/686547.jpg"
"1087",844,"Steven Hofmann","Steven","Hofmann","m"," Deutschland","18.05.1988","   4 ","https://www.sport.de/ninja-warrior/pe686785/steven-hofmann/",NA,NA,NA,4,NA,167,80," Deutschland","","https://s.hs-data.com/gfx/person/m/686785.jpg"
"1088",1171,"Susanne Seel","Susanne","Seel","w"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708080/susanne-seel/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708080.jpg"
"1089",323,"Sven Gedike","Sven","Gedike","m"," Deutschland","07.01.1990"," 2   ","https://www.sport.de/ninja-warrior/pe686387/sven-gedike/",NA,2,NA,NA,NA,197,95," Deutschland","","https://s.hs-data.com/gfx/person/m/686387.jpg"
"1090",338,"Sven Hallbauer","Sven","Hallbauer","m"," Deutschland","29.12.1978"," 2   ","https://www.sport.de/ninja-warrior/pe686495/sven-hallbauer/",NA,2,NA,NA,NA,177,78," Deutschland","","https://s.hs-data.com/gfx/person/m/686495.jpg"
"1091",339,"Sven Hannawald","Sven","Hannawald","m"," Deutschland","09.11.1974"," 2 3  ","https://www.sport.de/wintersport/pe586969/sven-hannawald/",NA,2,3,NA,NA,NA,NA,NA,NA,NA
"1092",851,"Sven Jakobs","Sven","Jakobs","m"," Deutschland","06.08.1988","   4 ","https://www.sport.de/ninja-warrior/pe686766/sven-jakobs/",NA,NA,NA,4,NA,182,84," Deutschland","","https://s.hs-data.com/gfx/person/m/686766.jpg"
"1093",1132,"Sven Perez","Sven","Perez","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708220/sven-perez/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708220.jpg"
"1094",766,"Sven Weber","Sven","Weber","m"," Deutschland","01.06.1983","  3  ","https://www.sport.de/ninja-warrior/pe686275/sven-weber/",NA,NA,3,NA,NA,178,83," Deutschland","","https://s.hs-data.com/gfx/person/m/686275.jpg"
"1095",1206,"Sven Wilhelm","Sven","Wilhelm","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708214/sven-wilhelm/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708214.jpg"
"1096",33,"Sylwia Buczek","Sylwia","Buczek","w"," Polen","30.04.1991","1    ","https://www.sport.de/ninja-warrior/pe686103/sylwia-buczek/",1,NA,NA,NA,NA,168,53," Polen","","https://s.hs-data.com/gfx/person/m/686103.jpg"
"1097",576,"Tabitha Eckfeld","Tabitha","Eckfeld","w"," Deutschland","16.12.1994","  3 4 5","https://www.sport.de/ninja-warrior/pe686238/tabitha-eckfeld/",NA,NA,3,4,5,168,60," Deutschland","","https://s.hs-data.com/gfx/person/m/686238.jpg"
"1098",283,"Taner Can","Taner","Can","m"," Deutschland","01.03.1976"," 2   ","https://www.sport.de/ninja-warrior/pe686567/taner-can/",NA,2,NA,NA,NA,184,94," Deutschland","","https://s.hs-data.com/gfx/person/m/686567.jpg"
"1099",1013,"Tanja Cordewener","Tanja","Cordewener","w"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708081/tanja-cordewener/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708081.jpg"
"1100",82,"Tanja Heinzer","Tanja","Heinzer","w"," Schweiz","28.02.1993","1    ","https://www.sport.de/ninja-warrior/pe686105/tanja-heinzer/",1,NA,NA,NA,NA,169,56," Schweiz","","https://s.hs-data.com/gfx/person/m/686105.jpg"
"1101",1082,"Tanja König","Tanja","König","w"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708134/tanja-koenig/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708134.jpg"
"1102",845,"Tatjana Holz","Tatjana","Holz","w"," Deutschland","06.09.1989","   4 5","https://www.sport.de/ninja-warrior/pe686678/tatjana-holz/",NA,NA,NA,4,5,172,56," Deutschland","","https://s.hs-data.com/gfx/person/m/686678.jpg"
"1103",350,"Teresa Henn","Teresa","Henn","w"," Deutschland","25.10.1988"," 2   ","https://www.sport.de/ninja-warrior/pe686572/teresa-henn/",NA,2,NA,NA,NA,161,50," Deutschland","","https://s.hs-data.com/gfx/person/m/686572.jpg"
"1104",137,"Teresa Meyer","Teresa","Meyer","w"," Deutschland","08.05.1994","1    ","https://www.sport.de/ninja-warrior/pe686097/teresa-meyer/",1,NA,NA,NA,NA,164,53," Deutschland","","https://s.hs-data.com/gfx/person/m/686097.jpg"
"1105",85,"Thaddäus Helmreich","Thaddäus","Helmreich","m"," Deutschland","26.01.1989","1    ","https://www.sport.de/ninja-warrior/pe686046/thaddaeus-helmreich/",1,NA,NA,NA,NA,170,75," Deutschland","","https://s.hs-data.com/gfx/person/m/686046.jpg"
"1106",431,"Thanh Nguyen","Thanh","Nguyen","m"," Deutschland","29.04.1994"," 2   ","https://www.sport.de/ninja-warrior/pe686538/thanh-nguyen/",NA,2,NA,NA,NA,175,64," Deutschland","","https://s.hs-data.com/gfx/person/m/686538.jpg"
"1107",68,"The-Huy Giang","The-Huy","Giang","m"," Deutschland","08.03.1981","1  3  ","https://www.sport.de/ninja-warrior/pe685886/the-huy-giang/",1,NA,3,NA,NA,168,61," Deutschland","","https://s.hs-data.com/gfx/person/m/685886.jpg"
"1108",1002,"Theresa Bleibinhaus","Theresa","Bleibinhaus","w"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708190/theresa-bleibinhaus/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708190.jpg"
"1109",811,"Theresa Düring","Theresa","Düring","w"," Deutschland","14.12.1992","   4 ","https://www.sport.de/ninja-warrior/pe686729/theresa-duering/",NA,NA,NA,4,NA,169,62," Deutschland","","https://s.hs-data.com/gfx/person/m/686729.jpg"
"1110",603,"Thilo Häcker","Thilo","Häcker","m"," Deutschland","19.04.1984","  3  ","https://www.sport.de/ninja-warrior/pe686143/thilo-haecker/",NA,NA,3,NA,NA,184,72," Deutschland","","https://s.hs-data.com/gfx/person/m/686143.jpg"
"1111",31,"Thomas Brüsewitz","Thomas","Brüsewitz","m"," Deutschland","13.05.1994","1    ","https://www.sport.de/ninja-warrior/pe685933/thomas-bruesewitz/",1,NA,NA,NA,NA,182,70," Deutschland","","https://s.hs-data.com/gfx/person/m/685933.jpg"
"1112",1007,"Thomas Burrey","Thomas","Burrey","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708118/thomas-burrey/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708118.jpg"
"1113",1032,"Thomas Franco","Thomas","Franco","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708075/thomas-franco/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708075.jpg"
"1114",1053,"Thomas Hafer","Thomas","Hafer","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708033/thomas-hafer/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708033.jpg"
"1115",343,"Thomas Häßler","Thomas","Häßler","m"," Deutschland","30.05.1966"," 2   ","https://www.sport.de/fussball/pe40777/thomas-haessler/",NA,2,NA,NA,NA,166,67," Deutschland"," Fußball"," https://s.hs-data.com/gfx/person/m/40777.jpg"
"1116",627,"Thomas Jack","Thomas","Jack","m"," Deutschland","09.04.1999","  3  ","https://www.sport.de/ninja-warrior/pe686605/thomas-jack/",NA,NA,3,NA,NA,176,60," Deutschland","","https://s.hs-data.com/gfx/person/m/686605.jpg"
"1117",1078,"Thomas Klug","Thomas","Klug","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe707966/thomas-klug/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/707966.jpg"
"1118",641,"Thomas Knab","Thomas","Knab","m"," Deutschland","05.06.1996","  3  ","https://www.sport.de/ninja-warrior/pe686300/thomas-knab/",NA,NA,3,NA,NA,168,64," Deutschland","","https://s.hs-data.com/gfx/person/m/686300.jpg"
"1119",1099,"Thomas Libertus","Thomas","Libertus","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708130/thomas-libertus/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708130.jpg"
"1120",411,"Thomas Ludwig","Thomas","Ludwig","m"," Deutschland","18.07.1987"," 2   ","https://www.sport.de/ninja-warrior/pe686350/thomas-ludwig/",NA,2,NA,NA,NA,173,70," Deutschland","","https://s.hs-data.com/gfx/person/m/686350.jpg"
"1121",908,"Thomas Oppermann","Thomas","Oppermann","m"," Deutschland","14.12.1988","   4 5","https://www.sport.de/ninja-warrior/pe686783/thomas-oppermann/",NA,NA,NA,4,5,172,71," Deutschland","","https://s.hs-data.com/gfx/person/m/686783.jpg"
"1122",458,"Thomas Richter","Thomas","Richter","m"," Deutschland","28.03.1979"," 2   ","https://www.sport.de/ninja-warrior/pe686354/thomas-richter/",NA,2,NA,NA,NA,180,75," Deutschland","","https://s.hs-data.com/gfx/person/m/686354.jpg"
"1123",704,"Thomas Rindisbacher","Thomas","Rindisbacher","m"," Schweiz","23.10.1979","  3  ","https://www.sport.de/ninja-warrior/pe686640/thomas-rindisbacher/",NA,NA,3,NA,NA,179,76," Schweiz","","https://s.hs-data.com/gfx/person/m/686640.jpg"
"1124",464,"Thomas Röder","Thomas","Röder","m"," Deutschland","30.07.1991"," 2   ","https://www.sport.de/ninja-warrior/pe686357/thomas-roeder/",NA,2,NA,NA,NA,178,82," Deutschland","","https://s.hs-data.com/gfx/person/m/686357.jpg"
"1125",723,"Thomas Schörghofer","Thomas","Schörghofer","m"," Österreich","29.01.1997","  3  ","https://www.sport.de/ninja-warrior/pe686232/thomas-schoerghofer/",NA,NA,3,NA,NA,180,65," Österreich","","https://s.hs-data.com/gfx/person/m/686232.jpg"
"1126",725,"Thomas Schuth","Thomas","Schuth","m"," Deutschland","03.10.1980","  3  ","https://www.sport.de/ninja-warrior/pe686254/thomas-schuth/",NA,NA,3,NA,NA,180,71," Deutschland","","https://s.hs-data.com/gfx/person/m/686254.jpg"
"1127",207,"Thomas Tauporn","Thomas","Tauporn","m"," Deutschland","30.03.1991","1    ","https://www.sport.de/ninja-warrior/pe686079/thomas-tauporn/",1,NA,NA,NA,NA,171,60," Deutschland","","https://s.hs-data.com/gfx/person/m/686079.jpg"
"1128",1202,"Thomas Wedig","Thomas","Wedig","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe707991/thomas-wedig/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/707991.jpg"
"1129",547,"Thorsten Belde","Thorsten","Belde","m"," Deutschland","25.05.1977","  3  ","https://www.sport.de/ninja-warrior/pe686672/thorsten-belde/",NA,NA,3,NA,NA,197,93," Deutschland","","https://s.hs-data.com/gfx/person/m/686672.jpg"
"1130",122,"Thorsten Legat","Thorsten","Legat","m"," Deutschland","07.11.1968","1  3 4 ","https://www.sport.de/fussball/pe43183/thorsten-legat/",1,NA,3,4,NA,185,83," Deutschland"," Fußball"," https://s.hs-data.com/gfx/person/m/43183.jpg"
"1131",1107,"Thorsten Maiser","Thorsten","Maiser","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe707989/thorsten-maiser/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/707989.jpg"
"1132",140,"Thorsten Michels","Thorsten","Michels","m"," Deutschland","20.09.1978","1    ","https://www.sport.de/ninja-warrior/pe685946/thorsten-michels/",1,NA,NA,NA,NA,176,76," Deutschland","","https://s.hs-data.com/gfx/person/m/685946.jpg"
"1133",956,"Thulasimaaran Tharumalingam","Thulasimaaran","Tharumalingam","m"," Deutschland","24.10.1992","   4 ","https://www.sport.de/ninja-warrior/pe686815/thulasimaaran-tharumalingam/",NA,NA,NA,4,NA,176,75," Deutschland","","https://s.hs-data.com/gfx/person/m/686815.jpg"
"1134",1069,"Tiberius Ignat","Tiberius","Ignat","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708221/tiberius-ignat/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708221.jpg"
"1135",817,"Tiffany Eidner","Tiffany","Eidner","w"," Deutschland","18.11.1997","   4 ","https://www.sport.de/ninja-warrior/pe686803/tiffany-eidner/",NA,NA,NA,4,NA,166,53," Deutschland","","https://s.hs-data.com/gfx/person/m/686803.jpg"
"1136",705,"Tiffany Ritter","Tiffany","Ritter","w"," Deutschland","01.08.1996","  3  ","https://www.sport.de/ninja-warrior/pe686659/tiffany-ritter/",NA,NA,3,NA,NA,170,59," Deutschland","","https://s.hs-data.com/gfx/person/m/686659.jpg"
"1137",1,"Till Adam","Till","Adam","m"," Deutschland","17.11.1988","1    ","https://www.sport.de/ninja-warrior/pe686004/till-adam/",1,NA,NA,NA,NA,191,103," Deutschland","","https://s.hs-data.com/gfx/person/m/686004.jpg"
"1138",52,"Till Ebener","Till","Ebener","m"," Deutschland","12.05.1985","1 2 3 4 ","https://www.sport.de/ninja-warrior/pe686058/till-ebener/",1,2,3,4,NA,180,79," Deutschland","","https://s.hs-data.com/gfx/person/m/686058.jpg"
"1139",439,"Till Pape","Till","Pape","m"," Deutschland","25.04.1990"," 2   ","https://www.sport.de/ninja-warrior/pe686504/till-pape/",NA,2,NA,NA,NA,173,66," Deutschland","","https://s.hs-data.com/gfx/person/m/686504.jpg"
"1140",545,"Tim Barela","Tim","Barela","m"," Deutschland","01.08.1999","  3  ","https://www.sport.de/ninja-warrior/pe686628/tim-barela/",NA,NA,3,NA,NA,183,75," Deutschland","","https://s.hs-data.com/gfx/person/m/686628.jpg"
"1141",648,"Tim Kramer","Tim","Kramer","m"," Deutschland","09.02.2000","  3  5","https://www.sport.de/ninja-warrior/pe686209/tim-kramer/",NA,NA,3,NA,5,180,68," Deutschland","","https://s.hs-data.com/gfx/person/m/686209.jpg"
"1142",1087,"Tim Kruk","Tim","Kruk","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708215/tim-kruk/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708215.jpg"
"1143",924,"Tim Reuber","Tim","Reuber","m"," Deutschland","21.09.1993","   4 5","https://www.sport.de/ninja-warrior/pe686724/tim-reuber/",NA,NA,NA,4,5,177,88," Deutschland","","https://s.hs-data.com/gfx/person/m/686724.jpg"
"1144",459,"Tim Richter","Tim","Richter","m"," Deutschland","10.05.1992"," 2   ","https://www.sport.de/ninja-warrior/pe686447/tim-richter/",NA,2,NA,NA,NA,180,87," Deutschland","","https://s.hs-data.com/gfx/person/m/686447.jpg"
"1145",739,"Tim Speth","Tim","Speth","m"," Deutschland","13.05.1995","  3  ","https://www.sport.de/ninja-warrior/pe686196/tim-speth/",NA,NA,3,NA,NA,177,76," Deutschland","","https://s.hs-data.com/gfx/person/m/686196.jpg"
